nomePesquisado,nomeEncontrado,nomeAceito,baseDados,familia,pais,ano,mes,lat,long,coordMun
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2019,07,-19.40309,-57.031948,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,12,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2007,03,-9.2647,-55.5036,
Eichhornia azurea,Eichhornia azurea Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2007,04,-25.605917,-48.403333,
Eichhornia azurea,Eichhornia azurea Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,04,-25.384028,-49.120722,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,10,-10.3225,-36.471389,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2006,11,-12.757222,-41.308611,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,09,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2006,12,-12.764167,-41.313889,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2011,04,-12.764722,-41.312778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,09,-8.518611,-39.310278,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2010,05,-12.806944,-41.330833,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2010,11,-12.763056,-41.309167,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2013,08,-11.8075,-49.537778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,10,-18.989444,-57.627222,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,01,-18.993889,-57.627778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,01,-18.993889,-57.627778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,06,-10.787778,-42.772778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,05,-1.917778,-54.784722,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2018,09,-6.649444,-38.430833,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,11,-11.1875,-40.556667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Argentina,1996,10,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Argentina,1997,09,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,04,-11.060278,-45.271944,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,01,-12.65,-41.316667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2002,12,-12.6675,-41.324444,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,02,-12.764722,-41.313056,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,03,-12.764722,-41.313056,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2013,09,-12.8072004318237,-41.3314018249512,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,06,-12.563099861145,-41.3899993896484,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,08,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,06,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2004,11,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,02,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,02,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,03,-27.4617004394531,-51.9063987731934,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,12,-32.0349998474121,-52.0985984802246,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,07,-27.290599822998,-52.3231010437012,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,05,-11.744778,-55.729028,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2016,11,-11.671944,-55.713333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2016,09,-9.444183,-55.819394,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2020,06,-9.4525,-55.838333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,05,-11.744778,-55.729028,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2020,09,-9.684706,-52.615197,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2016,06,-11.72275,-55.727958,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2017,03,-11.671944,-55.713333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,07,-11.744778,-55.729028,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2020,06,-9.443889,-55.819167,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,05,-11.744778,-55.729028,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,05,-11.744778,-55.729028,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2016,03,-11.667778,-55.705278,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2020,08,-9.674167,-52.274167,
Eichhornia azurea,Eichhornia azurea (S.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1982,04,-30.1196994781494,-51.9622001647949,
Eichhornia azurea,Eichhornia azurea (S.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,03,-29.9444007873535,-50.9919013977051,
Eichhornia azurea,Eichhornia azurea (S.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,03,-29.9444007873535,-50.9919013977051,
Eichhornia azurea,Eichhornia azurea (S.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,03,-29.9444007873535,-50.9919013977051,
Eichhornia azurea,Eichhornia azurea (S.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,02,-29.9444007873535,-50.9919013977051,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2002,11,-29.1427993774414,-56.064998626709,
Eichhornia azurea,Eichhornia azurea (S.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2003,04,-30.2577991485596,-50.5097007751465,
Eichhornia azurea,Eichhornia azurea (S.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2003,04,-30.2577991485596,-50.5097007751465,
Eichhornia azurea,Eichhornia azurea (S.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1982,01,-30.0331001281738,-51.2299995422363,
Eichhornia azurea,Eichhornia azurea (S.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1982,04,-29.9591999053955,-51.7221984863281,
Eichhornia azurea,Eichhornia azurea (S.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1978,01,-30.0811004638672,-51.0233001708984,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2013,04,-13.498889,-61.095833,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,05,-10.784917,-65.337056,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2013,09,-8.76194000244141,-63.9039001464844,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1987,11,-0.8,-49.75,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-1.333333,-50.15,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-1.366667,-50.433333,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,10,0.433333,-50.55,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,?,,,,,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-1.233333,-49.983333,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,05,2.0533299446106,-50.793098449707,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,05,2.0533299446106,-50.793098449707,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,05,2.0533299446106,-50.793098449707,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1987,05,2.0533299446106,-50.793098449707,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,10,-0.366667002439499,-51.0663986206055,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-0.366667002439499,-51.0663986206055,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,6,-18.9880555,-56.6191667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,1,-18.9938889,-57.6277778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1988,9,-18.9880555,-56.6191667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,8,-18.9938889,-57.6455555,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,7,-18.8305556,-57.6661111,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2010,11,-18.0441666,-57.4963889,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,10,-18.9894444,-57.6269445,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,7,-18.9983333,-57.63,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,7,-19.0133333,-57.6894444,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,9,-19.0213889,-57.5105556,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,8,-18.9938889,-57.6455555,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,6,-19.0133333,-57.6902777,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2004,11,-18.9966666,-57.635,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,10,-18.9938889,-57.6277778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,8,-18.9983333,-57.63,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,06,-18.5491666,-57.5833333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,6,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,2,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,6,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,5,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,2,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,9,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1990,6,-20.2406005859375,-56.3782997131348,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2006,13,-16.2567005157471,-56.6227989196777,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2006,15,-16.2567005157471,-56.6227989196777,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2007,26,-23.3099994659424,-46.5800018310547,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Argentina,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,05,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1984,11,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,07,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1979,08,-2.7488899230957,-58.021900177002,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1984,11,-15.8528003692627,-58.4603004455566,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1984,11,-15.8528003692627,-58.4603004455566,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1956,12,-26.2381000518799,-51.0783004760742,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,05,-2.44305992126465,-54.7083015441895,
Eichhornia azurea,Eichhornia azurea Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2004,07,-7.012778,-35.650889,
Eichhornia azurea,Eichhornia azurea Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2004,09,-20.2406,-56.3783,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,3,-2.4433333,-54.7080556,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,4,-2.2719445,-55.4758334,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,02,-3.0347222,-54.4586111,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,6,-2.4433333,-54.7080556,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2013,3,-2.4433333,-54.7080556,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,5,-2.4433333,-54.7080556,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,02,-7.888889,-36.823333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1977,05,-29.6842002868652,-53.8069000244141,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,05,-29.9846992492676,-50.1335983276367,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,05,-29.9846992492676,-50.1335983276367,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2002,05,-15.666528,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2002,11,-16.2567005157471,-56.6227989196777,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2002,11,-16.2567005157471,-56.6227989196777,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1982,02,-19.9207992553711,-43.937801361084,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-15.3382997512817,-43.6744003295898,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-15.3382997512817,-43.6744003295898,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-16.3575000762939,-46.9061012268066,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,07,-1.4558299779892,-48.5043983459473,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2011,9,-21.7541999816895,-41.3244018554688,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,3,-21.6403007507324,-41.0511016845703,
Eichhornia azurea,Eichhornia azurea (SW.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,01,-9.640806,-37.883667,
Eichhornia azurea,Eichhornia azurea (SW.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2017,08,-8.272222,-34.998333,
Eichhornia azurea,Eichhornia azurea (SW.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,10,-19.3910999298096,-40.0722007751465,
Eichhornia azurea,Eichhornia azurea (SW.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,07,-8.14138984680176,-35.3958015441895,
Eichhornia azurea,Eichhornia azurea (SW.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1990,11,-30.113899230957,-51.3250007629395,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2011,07,-16.062917,-57.677194,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,10,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2004,07,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,08,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2004,07,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,09,-7.443889,-47.582778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,06,-7.860278,-47.945833,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,03,-7.860833,-47.946389,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,02,-7.860833,-47.946389,
Eichhornia azurea,Eichornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,,2001,11,,,
Eichhornia azurea,Eichornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,06,-10.666667,-42.683333,
Eichhornia azurea,Eichornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,06,-10.787778,-42.772778,
Eichhornia azurea,Eichornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,10,-11.1806001663208,-40.5182991027832,
Eichhornia azurea,Eichornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1984,07,-16.2567005157471,-56.6227989196777,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,05,-15.4881000518799,-44.3616981506348,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,05,-15.4881000518799,-44.3616981506348,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1979,11,-24.0688889,-54.2955555,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2015,10,-3.20333003997803,-52.2064018249512,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,05,-15.9343996047974,-50.1403007507324,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2015,01,-29.868611,-50.186944,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,08,-20.2406005859375,-56.3782997131348,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2010,11,-31.7632999420166,-52.4838981628418,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1957,12,-31.771900177002,-52.3424987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1957,12,-31.771900177002,-52.3424987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1957,12,-31.771900177002,-52.3424987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1957,12,-31.771900177002,-52.3424987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1969,11,-31.771900177002,-52.3424987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1984,11,-32.0349998474121,-52.0985984802246,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2004,12,-31.3652992248535,-51.9782981872559,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,11,-31.3652992248535,-51.9782981872559,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1964,06,-21.916667,-48.783333,
